,date,temp_mean,HR_mean,nonext,cvd,resp,dow,pm10_mean.mean,holidays
3647,25/12/2009,-15.27777778,82.125,113,46,7,Wednesday,13.85027753,1
3648,26/12/2009,-10,83.125,125,56,20,Thursday,18.83426887,0
3649,27/12/2009,-3.333333333,92.25,150,58,20,Friday,33.08111109,0
3650,28/12/2009,2.777777778,99.5,129,57,12,Saturday,19.69872432,0
3651,29/12/2009,-1.111111111,88.875,126,57,12,Sunday,31.10943415,0
3652,30/12/2009,-2.5,97.5,132,48,11,Monday,38.17038101,0
3653,31/12/2009,-2.5,95,133,67,14,Tuesday,28.3264529,0
3654,01/01/2010,2.222222222,98.75,137,61,15,Wednesday,13.97082066,1
3655,02/01/2010,7.222222222,95.375,123,57,13,Thursday,42.9063594,0
3656,03/01/2010,4.444444444,97.125,127,58,13,Friday,27.9850606,0
3657,04/01/2010,10.83333333,91.5,146,56,12,Saturday,25.99975675,0
3658,05/01/2010,-2.777777778,71.875,102,45,7,Sunday,16.25518896,0
3659,06/01/2010,-8.333333333,55,127,54,14,Monday,10.29202144,0
3660,07/01/2010,-8.888888889,60,116,54,8,Tuesday,21.14970858,0
3661,08/01/2010,-7.222222222,68.375,118,49,15,Wednesday,34.02619395,0
3662,09/01/2010,-3.333333333,91.875,148,67,19,Thursday,13.01195971,0
3663,10/01/2010,-8.888888889,83.375,121,45,16,Friday,25.65360607,0
3664,11/01/2010,-16.94444444,73.25,110,46,9,Saturday,19.0476238,0
3665,12/01/2010,-17.22222222,63.125,127,64,5,Sunday,16.95255004,0
3666,13/01/2010,-16.11111111,79.625,129,57,9,Monday,35.95703426,0
3667,14/01/2010,-12.22222222,82.375,151,60,13,Tuesday,65.96941212,0
3668,15/01/2010,-7.222222222,99,128,56,7,Wednesday,27.98536873,0
3669,16/01/2010,-12.5,63.625,132,68,10,Thursday,28.07126941,0
3670,17/01/2010,-19.44444444,58.625,116,59,7,Friday,19.88638256,0
3671,18/01/2010,-17.77777778,71,142,44,14,Saturday,32.87933896,0
3672,19/01/2010,-10,90.75,124,53,9,Sunday,31.94433741,0
3673,20/01/2010,-0.555555556,85.625,124,58,7,Monday,20.91203902,0
3674,21/01/2010,1.666666667,94.25,127,67,15,Tuesday,28.92941432,0
3675,22/01/2010,2.5,71.25,121,47,14,Wednesday,19.57666359,0
3676,23/01/2010,-3.333333333,74.625,134,68,17,Thursday,12.90482345,0
3677,24/01/2010,0,95.125,120,56,9,Friday,27.74693353,0
3678,25/01/2010,-9.722222222,77,109,48,14,Saturday,17.69535904,0
3679,26/01/2010,-11.66666667,90.125,109,41,6,Sunday,22.77783311,0
3680,27/01/2010,-8.333333333,78.375,115,51,7,Monday,23.79956749,0
3681,28/01/2010,-16.66666667,66.875,105,47,7,Tuesday,29.22509875,0
3682,29/01/2010,-13.33333333,75.125,114,49,15,Wednesday,52.8984716,0
3683,30/01/2010,-8.611111111,84,120,48,11,Thursday,49.86235429,0
3684,31/01/2010,-0.277777778,81.875,117,44,17,Friday,25.74475995,0
3685,01/02/2010,1.666666667,82,126,56,7,Saturday,24.96939528,0
3686,02/02/2010,2.5,82.375,97,37,5,Sunday,28.9787598,0
3687,03/02/2010,-1.111111111,83.5,96,35,8,Monday,22.81413346,0
3688,04/02/2010,1.388888889,95,119,59,13,Tuesday,18.25492688,0
3689,05/02/2010,-1.111111111,83.5,125,46,9,Wednesday,11.35237538,0
3690,06/02/2010,-3.333333333,87.875,116,43,14,Thursday,17.20086172,0
3691,07/02/2010,-3.611111111,85.125,118,54,9,Friday,34.30895166,0
3692,08/02/2010,-3.611111111,90.125,121,57,8,Saturday,16.25746012,0
3693,09/02/2010,-3.333333333,75.25,114,52,5,Sunday,31.72131986,0
3694,10/02/2010,-2.777777778,79.875,111,51,11,Monday,25.22084924,0
3695,11/02/2010,-4.722222222,80.5,107,44,8,Tuesday,24.27029379,0
3696,12/02/2010,-6.111111111,68,127,48,10,Wednesday,14.14671635,0
3697,13/02/2010,-6.388888889,67.25,98,42,7,Thursday,24.19415805,0
3698,14/02/2010,-3.611111111,81.25,104,41,8,Friday,37.15004603,0
3699,15/02/2010,-6.666666667,71.25,122,53,7,Saturday,29.85288658,0
3700,16/02/2010,-7.5,71,124,53,14,Sunday,17.14145214,1
3701,17/02/2010,-1.111111111,71.375,120,51,13,Monday,40.21791439,1
3702,18/02/2010,9.166666667,67.875,106,48,5,Tuesday,29.14694839,0
3703,19/02/2010,3.055555556,80.75,103,44,14,Wednesday,19.1810464,0
3704,20/02/2010,1.944444444,97.375,139,68,11,Thursday,31.31960373,0
3705,21/02/2010,2.222222222,95.625,133,57,13,Friday,8.87465855,0
3706,22/02/2010,-3.333333333,77.125,109,50,12,Saturday,9.396171013,0
3707,23/02/2010,-2.222222222,63.625,121,43,12,Sunday,9.448155484,0
3708,24/02/2010,-5.833333333,66.125,111,47,12,Monday,19.4179877,0
3709,25/02/2010,-3.611111111,79.875,105,50,14,Tuesday,42.62481169,0
3710,26/02/2010,2.5,99.25,107,39,18,Wednesday,35.55758272,0
3711,27/02/2010,1.388888889,86,123,37,19,Thursday,21.24800777,0
3712,28/02/2010,3.055555556,87.625,124,51,12,Friday,27.6275218,0
3713,01/03/2010,7.5,89.25,125,57,7,Saturday,29.63186923,0
3714,02/03/2010,1.666666667,76.5,108,46,13,Sunday,11.45625673,0
3715,03/03/2010,0.833333333,80.875,114,53,6,Monday,17.55269884,0
3716,04/03/2010,3.333333333,78.625,104,50,10,Tuesday,27.59312147,0
3717,05/03/2010,0.555555556,82.25,120,54,15,Wednesday,32.97283203,0
3718,06/03/2010,-3.055555556,58,134,63,11,Thursday,28.04463246,0
3719,07/03/2010,1.944444444,68.875,101,40,10,Friday,32.10500113,0
3720,08/03/2010,3.888888889,82.875,102,42,7,Saturday,17.82290013,0
3721,09/03/2010,2.777777778,76.875,125,54,12,Sunday,22.82292904,0
3722,10/03/2010,6.666666667,54,119,45,7,Monday,27.9189214,0
3723,11/03/2010,2.777777778,65.875,115,46,9,Tuesday,21.72438665,0
3724,12/03/2010,0.833333333,70.75,121,54,9,Wednesday,22.01379177,0
3725,13/03/2010,3.055555556,84.375,112,45,15,Thursday,24.05569782,0
3726,14/03/2010,-3.055555556,71.875,127,52,8,Friday,20.13081228,0
3727,15/03/2010,-7.222222222,59.875,99,43,9,Saturday,9.249200708,0
3728,16/03/2010,-4.166666667,62,125,51,11,Sunday,18.159861,0
3729,17/03/2010,7.222222222,71.625,115,53,9,Monday,33.10186377,0
3730,18/03/2010,0.833333333,80.75,113,58,14,Tuesday,19.85242512,0
3731,19/03/2010,1.944444444,54,105,38,7,Wednesday,24.84301832,0
3732,20/03/2010,7.777777778,63.25,113,42,12,Thursday,32.75764601,0
3733,21/03/2010,11.94444444,62.25,120,41,11,Friday,59.76988269,0
3734,22/03/2010,3.055555556,77.25,105,52,7,Saturday,19.87110553,0
3735,23/03/2010,0.277777778,68.875,119,45,10,Sunday,16.38388934,0
3736,24/03/2010,0.555555556,78.75,147,67,12,Monday,27.89271498,0
3737,25/03/2010,4.722222222,69.5,123,53,9,Tuesday,23.95754858,0
3738,26/03/2010,6.666666667,50.75,108,46,4,Wednesday,22.98387125,0
3739,27/03/2010,15.83333333,42.5,117,60,11,Thursday,48.00070993,0
3740,28/03/2010,13.05555556,87.375,110,46,5,Friday,48.03580395,0
3741,29/03/2010,6.388888889,97.5,106,37,8,Saturday,23.25846584,0
3742,30/03/2010,3.055555556,89.5,96,36,14,Sunday,10.01369793,0
3743,31/03/2010,3.611111111,54.625,119,56,8,Monday,20.91627357,0
3744,01/04/2010,6.944444444,41.375,119,54,12,Tuesday,61.01141816,0
3745,02/04/2010,11.66666667,31.75,99,42,6,Wednesday,63.0694807,1
3746,03/04/2010,15.27777778,72.5,120,62,7,Thursday,43.95545464,0
3747,04/04/2010,16.94444444,60.125,130,52,11,Friday,52.30821461,1
3748,05/04/2010,15.83333333,85.75,97,46,9,Saturday,19.759033,0
3749,06/04/2010,7.222222222,62.75,105,50,1,Sunday,31.74121707,0
3750,07/04/2010,1.111111111,45.625,102,47,9,Monday,21.51881227,0
3751,08/04/2010,-1.944444444,48.75,104,47,6,Tuesday,13.63867556,0
3752,09/04/2010,-1.111111111,63,137,53,13,Wednesday,14.4853718,0
3753,10/04/2010,-0.833333333,60.375,111,47,10,Thursday,26.61036155,0
3754,11/04/2010,0.833333333,94,108,43,12,Friday,21.37406605,0
3755,12/04/2010,0.833333333,91.75,96,44,10,Saturday,13.47766995,0
3756,13/04/2010,3.611111111,55.125,100,41,8,Sunday,11.5434234,0
3757,14/04/2010,5.277777778,52.875,105,41,15,Monday,51.50964528,0
3758,15/04/2010,9.444444444,44.875,128,63,5,Tuesday,75.53070647,0
3759,16/04/2010,6.111111111,61.375,120,58,15,Wednesday,25.79913758,0
3760,17/04/2010,4.722222222,61.25,98,41,12,Thursday,13.63144504,0
3761,18/04/2010,4.444444444,67.75,118,56,10,Friday,40.62998998,0
3762,19/04/2010,7.5,53.25,94,37,9,Saturday,33.6345451,0
3763,20/04/2010,9.444444444,71.875,117,45,12,Sunday,31.71937688,0
3764,21/04/2010,7.222222222,64.125,121,43,13,Monday,17.76284275,1
3765,22/04/2010,6.111111111,63.75,110,51,9,Tuesday,16.18025084,0
3766,23/04/2010,9.166666667,62.625,110,54,8,Wednesday,6.90657025,0
3767,24/04/2010,8.611111111,67.375,108,53,7,Thursday,8.823053765,0
3768,25/04/2010,8.888888889,44.625,121,46,6,Friday,23.84575628,0
3769,26/04/2010,9.722222222,30,114,43,10,Saturday,36.83765085,0
3770,27/04/2010,8.611111111,79.5,116,47,14,Sunday,24.91582107,0
3771,28/04/2010,10.27777778,58.375,109,52,6,Monday,62.58083323,0
3772,29/04/2010,15.55555556,44.5,123,51,14,Tuesday,92.91438594,0
3773,30/04/2010,12.77777778,90.5,115,50,5,Wednesday,48.90702042,0
3774,01/05/2010,9.166666667,54.625,101,40,15,Thursday,16.93305846,1
3775,02/05/2010,9.166666667,99,118,51,5,Friday,32.97809791,0
3776,03/05/2010,9.444444444,75.875,100,47,10,Saturday,13.00417796,0
3777,04/05/2010,10.83333333,41.75,126,55,11,Sunday,20.6442538,0
3778,05/05/2010,16.66666667,41.75,126,58,2,Monday,79.08611421,0
3779,06/05/2010,13.05555556,39.125,121,49,10,Tuesday,26.16707648,0
3780,07/05/2010,11.38888889,89.125,114,43,9,Wednesday,39.11368527,0
3781,08/05/2010,16.11111111,54.125,112,46,7,Thursday,28.12318191,0
3782,09/05/2010,10.27777778,57.375,111,44,13,Friday,14.1357259,0
3783,10/05/2010,11.38888889,50.5,111,43,9,Saturday,28.70124878,0
3784,11/05/2010,15.27777778,59.25,107,37,17,Sunday,28.13280187,0
3785,12/05/2010,11.38888889,46.125,124,53,4,Monday,31.11662222,0
3786,13/05/2010,7.5,70.375,104,40,14,Tuesday,24.29013236,0
3787,14/05/2010,9.722222222,76.25,107,41,12,Wednesday,34.28634273,0
3788,15/05/2010,7.222222222,61.625,109,42,9,Thursday,9.254049368,0
3789,16/05/2010,10.55555556,42.5,133,50,6,Friday,36.53889837,0
3790,17/05/2010,10.27777778,74.125,108,52,5,Saturday,21.34002959,0
3791,18/05/2010,15.27777778,85,109,41,9,Sunday,35.39691008,0
3792,19/05/2010,12.22222222,69.75,96,40,7,Monday,22.50210843,0
3793,20/05/2010,10.83333333,57,118,58,8,Tuesday,27.57056005,0
3794,21/05/2010,8.888888889,61.125,111,47,11,Wednesday,12.52902021,0
3795,22/05/2010,10.27777778,47,107,32,10,Thursday,31.62820507,0
3796,23/05/2010,14.44444444,42.75,106,39,9,Friday,37.44041047,0
3797,24/05/2010,20.27777778,80.625,101,46,7,Saturday,63.41915988,0
3798,25/05/2010,10,85.75,107,40,5,Sunday,23.48358224,0
3799,26/05/2010,10,54.875,109,39,9,Monday,6.514092276,0
3800,27/05/2010,13.33333333,56.25,100,39,10,Tuesday,27.41643914,0
3801,28/05/2010,14.72222222,96.625,109,51,13,Wednesday,31.9384715,0
3802,29/05/2010,14.44444444,79.875,92,28,4,Thursday,23.3789129,0
3803,30/05/2010,16.11111111,67,114,44,6,Friday,27.38152279,0
3804,31/05/2010,15,85.125,110,40,14,Saturday,22.38754531,0
3805,01/06/2010,15.83333333,69.125,99,33,5,Sunday,17.25816815,0
3806,02/06/2010,14.44444444,84,100,42,4,Monday,19.29232756,0
3807,03/06/2010,16.38888889,73,104,42,6,Tuesday,27.54697229,1
3808,04/06/2010,15,53,94,38,4,Wednesday,30.26689997,0
3809,05/06/2010,16.66666667,67.25,114,49,11,Thursday,49.35959558,0
3810,06/06/2010,17.5,88.5,114,48,12,Friday,49.44905137,0
3811,07/06/2010,14.72222222,91.75,117,47,8,Saturday,16.37289331,0
3812,08/06/2010,16.11111111,68.5,97,45,5,Sunday,21.39638233,0
3813,09/06/2010,16.94444444,60.5,102,39,10,Monday,35.92832753,0
3814,10/06/2010,19.16666667,54.625,95,41,5,Tuesday,49.3420845,0
3815,11/06/2010,19.72222222,83.125,115,38,7,Wednesday,56.43336198,0
3816,12/06/2010,21.11111111,78.75,105,50,6,Thursday,58.58402009,0
3817,13/06/2010,21.66666667,70.875,98,30,8,Friday,41.56473643,0
3818,14/06/2010,13.61111111,54.625,94,28,10,Saturday,10.62247388,0
3819,15/06/2010,17.22222222,53.875,126,47,8,Sunday,34.09986253,0
3820,16/06/2010,19.44444444,64.375,115,39,13,Monday,25.5283703,0
3821,17/06/2010,15.83333333,72.625,110,46,12,Tuesday,25.46726009,0
3822,18/06/2010,19.44444444,75,94,36,4,Wednesday,50.43299488,0
3823,19/06/2010,21.11111111,65.375,94,34,7,Thursday,58.58482651,0
3824,20/06/2010,27.5,77.125,112,47,4,Friday,76.5326287,0
3825,21/06/2010,24.16666667,72.5,106,49,7,Saturday,28.51191846,0
3826,22/06/2010,25,66.25,97,44,8,Sunday,22.71313145,0
3827,23/06/2010,28.05555556,61.125,99,47,5,Monday,69.75889513,0
3828,24/06/2010,28.88888889,39.375,94,31,7,Tuesday,124.9244627,0
3829,25/06/2010,25.55555556,57.625,124,59,6,Wednesday,38.95571594,0
3830,26/06/2010,23.05555556,58,97,46,11,Thursday,26.97649127,0
3831,27/06/2010,22.5,54.125,120,44,11,Friday,45.2089059,0
3832,28/06/2010,23.33333333,57.875,96,42,4,Saturday,48.02607919,0
3833,29/06/2010,23.88888889,59.625,95,31,8,Sunday,62.05210705,0
3834,30/06/2010,24.44444444,90.875,114,61,7,Monday,36.0513003,0
3835,01/07/2010,25.27777778,65.375,121,51,8,Tuesday,47.03606535,0
3836,02/07/2010,26.38888889,53,108,41,5,Wednesday,59.05225962,0
3837,03/07/2010,20.27777778,61.375,98,45,6,Thursday,24.4172326,0
3838,04/07/2010,16.38888889,68.75,98,40,11,Friday,11.05486951,0
3839,05/07/2010,18.61111111,50.875,109,41,10,Saturday,16.06530907,0
3840,06/07/2010,21.11111111,68.25,106,38,15,Sunday,19.17898128,0
3841,07/07/2010,18.61111111,61.75,107,40,11,Monday,22.06724846,0
3842,08/07/2010,21.66666667,82.875,95,41,11,Tuesday,39.99939131,0
3843,09/07/2010,16.66666667,64.25,86,33,5,Wednesday,15.97958867,1
3844,10/07/2010,18.05555556,52.875,106,35,15,Thursday,27.07542324,0
3845,11/07/2010,20.27777778,61.375,98,42,6,Friday,42.07804032,0
3846,12/07/2010,23.61111111,57.875,98,41,7,Saturday,59.18752763,0
3847,13/07/2010,28.05555556,61.875,115,43,10,Sunday,59.19050656,0
3848,14/07/2010,28.33333333,55.5,114,58,8,Monday,42.172187,0
3849,15/07/2010,26.11111111,53,96,40,9,Tuesday,29.40824683,0
3850,16/07/2010,28.05555556,42.875,92,33,4,Wednesday,40.23237984,0
3851,17/07/2010,28.88888889,61.75,103,46,5,Thursday,59.24023108,0
3852,18/07/2010,26.11111111,94.5,101,47,7,Friday,56.27300559,0
3853,19/07/2010,23.61111111,67.5,106,57,6,Saturday,22.34833868,0
3854,20/07/2010,24.72222222,68.875,108,51,9,Sunday,39.34833868,0
3855,21/07/2010,22.22222222,94.875,90,32,9,Monday,27.91790513,0
3856,22/07/2010,20.55555556,85.375,89,44,8,Tuesday,22.24365548,0
3857,23/07/2010,20.55555556,72.875,102,31,7,Wednesday,26.23318716,0
3858,24/07/2010,22.5,71.25,114,64,5,Thursday,44.30565383,0
3859,25/07/2010,24.44444444,79.25,95,42,5,Friday,79.45274129,0
3860,26/07/2010,29.72222222,81.875,110,43,10,Saturday,59.42395341,0
3861,27/07/2010,27.5,74.75,86,33,7,Sunday,36.2327352,0
3862,28/07/2010,23.61111111,63.375,109,55,7,Monday,17.37161182,0
3863,29/07/2010,19.16666667,56.375,108,49,3,Tuesday,6.358526414,0
3864,30/07/2010,20.27777778,58.5,99,42,3,Wednesday,15.35937112,0
3865,31/07/2010,20.55555556,56.125,116,55,6,Thursday,37.47959228,0
3866,01/08/2010,23.61111111,51,105,50,2,Friday,71.57119007,0
3867,02/08/2010,27.5,50.75,108,45,10,Saturday,48.71593965,0
3868,03/08/2010,25.55555556,72.875,102,32,8,Sunday,35.56072175,0
3869,04/08/2010,21.66666667,71.25,81,43,5,Monday,14.60259503,0
3870,05/08/2010,16.94444444,54.75,94,40,6,Tuesday,10.69666231,0
3871,06/08/2010,18.05555556,56.625,69,35,4,Wednesday,29.56432814,0
3872,07/08/2010,19.44444444,63,121,43,6,Thursday,46.58788186,0
3873,08/08/2010,20.83333333,51.125,88,34,5,Friday,47.05734047,0
3874,09/08/2010,21.38888889,87.5,100,34,7,Saturday,42.62975513,0
3875,10/08/2010,24.16666667,74.5,126,53,7,Sunday,43.61405266,0
3876,11/08/2010,19.72222222,90.375,106,37,6,Monday,13.44541344,0
3877,12/08/2010,20.83333333,92.75,111,39,7,Tuesday,27.79803259,0
3878,13/08/2010,20.27777778,76.125,94,43,5,Wednesday,18.78494719,0
3879,14/08/2010,18.61111111,75.5,96,40,10,Thursday,29.45619582,0
3880,15/08/2010,25,77.625,101,37,4,Friday,39.77971303,0
3881,16/08/2010,26.66666667,92.125,92,39,10,Saturday,37.80064967,0
3882,17/08/2010,20.27777778,95.125,99,42,8,Sunday,NA,0
3883,18/08/2010,17.5,72.875,107,43,4,Monday,5.846350249,0
3884,19/08/2010,17.77777778,77.5,112,55,6,Tuesday,25.92224557,0
3885,20/08/2010,19.44444444,75.75,106,41,5,Wednesday,29.56835474,0
3886,21/08/2010,17.5,66.375,98,46,5,Thursday,12.92750865,0
3887,22/08/2010,17.77777778,71.75,99,47,10,Friday,21.96424898,0
3888,23/08/2010,18.61111111,68.375,103,38,13,Saturday,26.23574992,0
3889,24/08/2010,21.38888889,83.625,96,42,6,Sunday,19.34477273,0
3890,25/08/2010,18.61111111,82.75,110,50,7,Monday,25.29491086,0
3891,26/08/2010,20.55555556,76.625,104,42,15,Tuesday,46.51321056,0
3892,27/08/2010,25,77.5,100,44,14,Wednesday,48.25817053,0
3893,28/08/2010,20.27777778,77.5,109,55,5,Thursday,15.25817052,0
3894,29/08/2010,19.44444444,75.875,97,42,3,Friday,26.37381411,0
3895,30/08/2010,18.33333333,88.5,87,34,5,Saturday,41.28902551,0
3896,31/08/2010,22.22222222,74.75,101,45,5,Sunday,18.35463325,0
3897,01/09/2010,21.38888889,77.125,94,48,6,Monday,30.73226837,0
3898,02/09/2010,20,66.5,93,35,8,Tuesday,35.38350065,0
3899,03/09/2010,14.72222222,71.125,82,37,3,Wednesday,5.425489605,0
3900,04/09/2010,15,59.75,111,46,6,Thursday,29.45696975,0
3901,05/09/2010,15.83333333,54.75,93,30,12,Friday,55.5069246,0
3902,06/09/2010,23.61111111,67,119,45,6,Saturday,40.52267046,0
3903,07/09/2010,18.88888889,85.5,95,49,8,Sunday,21.36763771,1
3904,08/09/2010,19.72222222,88.125,101,44,12,Monday,21.55416217,0
3905,09/09/2010,20.27777778,83.5,103,52,4,Tuesday,31.59352681,0
3906,10/09/2010,18.05555556,78.25,103,44,7,Wednesday,14.75063653,0
3907,11/09/2010,16.38888889,77.625,100,46,6,Thursday,20.81905657,0
3908,12/09/2010,16.38888889,67.625,89,50,6,Friday,28.75607315,0
3909,13/09/2010,17.5,71.25,113,42,7,Saturday,42.05647147,0
3910,14/09/2010,20.55555556,80.5,110,47,4,Sunday,48.7691947,0
3911,15/09/2010,20.83333333,81.5,120,48,10,Monday,80.76657039,0
3912,16/09/2010,23.61111111,73.875,104,42,7,Tuesday,81.77553813,0
3913,17/09/2010,21.11111111,56.125,99,40,8,Wednesday,19.80323523,0
3914,18/09/2010,20.55555556,41.75,87,39,4,Thursday,94.86621865,0
3915,19/09/2010,22.77777778,96.375,94,46,5,Friday,35.88334981,0
3916,20/09/2010,14.72222222,74.875,109,40,9,Saturday,8.102406494,0
3917,21/09/2010,13.88888889,67.5,110,36,9,Sunday,12.13914683,0
3918,22/09/2010,14.16666667,79.125,97,40,6,Monday,35.29607715,0
3919,23/09/2010,15,71.125,103,40,14,Tuesday,15.27520771,0
3920,24/09/2010,13.61111111,66.25,101,47,7,Wednesday,30.2463403,0
3921,25/09/2010,18.88888889,68.625,111,50,4,Thursday,28.73189877,0
3922,26/09/2010,15.55555556,78.25,103,38,6,Friday,19.9366718,0
3923,27/09/2010,16.94444444,63,115,49,9,Saturday,30.02852263,0
3924,28/09/2010,17.77777778,60.5,86,40,8,Sunday,23.10671543,0
3925,29/09/2010,18.33333333,45.375,103,42,5,Monday,56.9366748,0
3926,30/09/2010,15.27777778,65.125,112,49,13,Tuesday,17.92617756,0
3927,01/10/2010,11.11111111,76.625,101,46,9,Wednesday,18.65665149,0
3928,02/10/2010,16.11111111,48.5,104,53,10,Thursday,76.19123281,0
3929,03/10/2010,22.77777778,54,117,47,7,Friday,88.28045933,0
3930,04/10/2010,20,77.375,107,36,12,Saturday,45.2194964,0
3931,05/10/2010,21.11111111,48.125,113,58,7,Sunday,52.04680011,0
3932,06/10/2010,21.38888889,60,100,47,5,Monday,87.05729734,0
3933,07/10/2010,23.05555556,61.75,132,57,15,Tuesday,55.31877364,0
3934,08/10/2010,22.5,56.125,119,49,7,Wednesday,72.98644099,0
3935,09/10/2010,17.77777778,59.5,109,40,8,Thursday,41.00743546,0
3936,10/10/2010,15,70,101,44,6,Friday,43.1324388,0
3937,11/10/2010,16.38888889,44.5,109,44,6,Saturday,28.07442196,0
3938,12/10/2010,21.11111111,49.875,116,51,9,Sunday,35.01406285,1
3939,13/10/2010,15.27777778,70.625,108,36,14,Monday,21.63525022,0
3940,14/10/2010,5.833333333,64.75,108,46,16,Tuesday,17.00881423,0
3941,15/10/2010,5.833333333,61.625,95,38,8,Wednesday,43.09279213,0
3942,16/10/2010,8.611111111,72.625,107,47,7,Thursday,46.22344637,0
3943,17/10/2010,7.5,85.125,93,39,8,Friday,46.08080415,0
3944,18/10/2010,6.944444444,70.5,118,46,13,Saturday,51.08867708,0
3945,19/10/2010,10,68.25,101,42,5,Sunday,37.14396023,0
3946,20/10/2010,7.5,65,105,44,4,Monday,17.08867708,0
3947,21/10/2010,5.833333333,42.5,135,59,7,Tuesday,17.07030692,0
3948,22/10/2010,2.222222222,63.125,106,47,5,Wednesday,27.26381818,0
3949,23/10/2010,6.944444444,53.625,109,44,12,Thursday,48.26697344,0
3950,24/10/2010,7.777777778,85,128,47,8,Friday,36.1724983,0
3951,25/10/2010,8.333333333,74.125,112,56,10,Saturday,22.76514893,0
3952,26/10/2010,4.444444444,93.5,109,42,7,Sunday,5.177746922,0
3953,27/10/2010,0.277777778,83.42857143,128,53,7,Monday,13.22498449,0
3954,28/10/2010,3.888888889,66.875,128,47,13,Tuesday,40.98780855,0
3955,29/10/2010,6.666666667,72,106,41,8,Wednesday,50.41041432,0
3956,30/10/2010,10.55555556,72.5,128,52,10,Thursday,61.44977897,0
3957,31/10/2010,15.27777778,79.25,130,56,5,Friday,38.36075572,0
3958,01/11/2010,10,71.625,117,55,9,Saturday,15.42091157,0
3959,02/11/2010,3.611111111,81.875,111,42,15,Sunday,4.413038631,1
3960,03/11/2010,2.5,89.125,118,39,15,Monday,18.53932137,0
3961,04/11/2010,3.888888889,86.625,103,45,8,Tuesday,20.66205527,0
3962,05/11/2010,4.444444444,86.375,99,47,6,Wednesday,30.63581218,0
3963,06/11/2010,7.222222222,78.875,125,48,12,Thursday,22.85594353,0
3964,07/11/2010,6.111111111,79.25,119,45,9,Friday,12.68829837,0
3965,08/11/2010,6.666666667,69.625,117,41,11,Saturday,18.6987956,0
3966,09/11/2010,5.833333333,75.25,120,51,9,Sunday,21.79594602,0
3967,10/11/2010,2.5,60.5,121,59,2,Monday,15.78160178,0
3968,11/11/2010,-1.944444444,63.375,93,49,5,Tuesday,19.72124265,0
3969,12/11/2010,-3.055555556,64.125,103,48,10,Wednesday,30.44425344,0
3970,13/11/2010,-0.277777778,57.375,108,47,10,Thursday,34.64776199,0
3971,14/11/2010,2.222222222,85.5,122,56,8,Friday,15.39057968,0
3972,15/11/2010,-1.666666667,85.375,115,44,12,Saturday,13.36618663,1
3973,16/11/2010,-5.555555556,78.75,112,59,3,Sunday,8.366088289,0
